Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
83,Santa Rosa,North Coast Valleys,1/28/2015,028,0.07, ,0.00, ,260, ,10.7, ,67.5, ,40.2, ,51.4, ,96, ,59, ,83, ,46.3, ,2.6, ,62.7, ,53.9, 
83,Santa Rosa,North Coast Valleys,1/29/2015,029,0.07, ,0.00, ,266, ,10.0, ,68.2, ,36.4, ,48.4, ,98, ,60, ,86, ,44.4, ,2.6, ,61.7, ,53.6, 
83,Santa Rosa,North Coast Valleys,1/30/2015,030,0.07, ,0.00, ,267, ,9.7, ,70.0, ,34.4, ,47.8, ,98, ,53, ,85, ,43.6, ,2.6, ,62.2, ,53.3, 
83,Santa Rosa,North Coast Valleys,1/31/2015,031,0.09,R,0.00, ,293, ,8.3, ,,R,32.2, ,51.5, ,96, ,22, ,64, ,39.7, ,3.0, ,72.2, ,53.0, 
84,Browns Valley,Sierra Foothill,1/1/2015,001,0.04, ,0.00, ,221, ,5.5, ,49.3, ,28.1, ,37.4, ,89, ,48, ,73, ,29.6, ,3.0, ,71.7, ,45.7, 
84,Browns Valley,Sierra Foothill,1/2/2015,002,0.05, ,0.00, ,228, ,5.7, ,52.3, ,30.2, ,39.6, ,84, ,50, ,69, ,30.4, ,3.0, ,71.4, ,45.3, 
84,Browns Valley,Sierra Foothill,1/3/2015,003,0.05, ,0.00, ,224, ,6.4, ,54.6, ,33.4, ,42.3, ,85, ,54, ,69, ,33.0, ,3.1, ,75.2, ,45.5, 
84,Browns Valley,Sierra Foothill,1/4/2015,004,0.04, ,0.00, ,164, ,7.3, ,57.2, ,35.9, ,44.6, ,93, ,50, ,72, ,36.3, ,2.7, ,65.1, ,46.1, 
84,Browns Valley,Sierra Foothill,1/5/2015,005,0.04, ,0.00, ,196, ,8.6, ,58.2, ,36.5, ,45.9, ,95, ,61, ,82, ,40.6, ,2.5, ,59.4, ,46.7, 
84,Browns Valley,Sierra Foothill,1/6/2015,006,0.06, ,0.00, ,229, ,10.1, ,66.0, ,39.5, ,52.2, ,95, ,56, ,76, ,44.9, ,2.4, ,58.4, ,47.8, 
84,Browns Valley,Sierra Foothill,1/7/2015,007,0.06, ,0.00, ,238, ,10.2, ,68.5, ,46.6, ,55.7, ,85, ,53, ,67, ,45.0, ,2.3, ,56.1, ,48.8, 
84,Browns Valley,Sierra Foothill,1/8/2015,008,0.05, ,0.00, ,210, ,10.5, ,66.7, ,44.6, ,54.8, ,90, ,55, ,72, ,45.8, ,3.0, ,71.4, ,49.6, 
84,Browns Valley,Sierra Foothill,1/9/2015,009,0.02, ,0.00, ,109, ,10.8, ,60.2, ,47.9, ,53.6, ,95, ,62, ,77, ,46.6, ,2.2, ,53.5, ,50.3, 
84,Browns Valley,Sierra Foothill,1/10/2015,010,0.04, ,0.00, ,173, ,11.3, ,61.9, ,48.2, ,53.9, ,95, ,61, ,80, ,47.9, ,2.6, ,63.0, ,51.2, 
84,Browns Valley,Sierra Foothill,1/11/2015,011,0.05, ,0.00, ,214, ,11.5, ,62.2, ,45.1, ,53.6, ,95, ,67, ,82, ,48.2, ,2.9, ,69.9, ,51.6, 
84,Browns Valley,Sierra Foothill,1/12/2015,012,0.05, ,0.00, ,216, ,10.9, ,62.1, ,44.3, ,52.2, ,95, ,64, ,82, ,46.9, ,3.4, ,81.6, ,51.6, 
84,Browns Valley,Sierra Foothill,1/13/2015,013,0.06, ,0.00, ,248, ,8.8, ,64.5, ,41.4, ,50.5, ,92, ,48, ,70, ,41.3, ,3.5, ,84.7, ,50.8, 
84,Browns Valley,Sierra Foothill,1/14/2015,014,0.05, ,0.00, ,229, ,8.6, ,59.5, ,40.8, ,49.0, ,95, ,52, ,73, ,40.7, ,4.2, ,101.4, ,50.2, 
84,Browns Valley,Sierra Foothill,1/15/2015,015,0.04, ,0.00, ,147, ,9.2, ,61.1, ,40.3, ,50.7, ,88, ,51, ,73, ,42.4, ,3.7, ,88.3, ,50.1, 
84,Browns Valley,Sierra Foothill,1/16/2015,016,0.02, ,0.02, ,89, ,11.0, ,58.1, ,47.6, ,51.5, ,99, ,64, ,85, ,47.2, ,3.6, ,85.7, ,51.0, 
84,Browns Valley,Sierra Foothill,1/17/2015,017,0.02, ,0.00, ,112, ,11.7, ,57.5, ,44.2, ,49.1, ,100, ,88, ,98, ,48.6, ,3.0, ,71.0, ,51.5, 
84,Browns Valley,Sierra Foothill,1/18/2015,018,0.04, ,0.00, ,213, ,11.7, ,59.3, ,43.3, ,50.1, ,100, ,80, ,94, ,48.6, ,3.0, ,72.6, ,51.9, 
84,Browns Valley,Sierra Foothill,1/19/2015,019,0.01, ,0.00, ,93, ,12.0, ,53.0, ,46.0, ,49.5, ,100, ,97, ,100, ,49.5, ,3.0, ,71.1, ,52.6, 
84,Browns Valley,Sierra Foothill,1/20/2015,020,0.00, ,0.00, ,57, ,10.9, ,52.5, ,42.1, ,47.6, ,100, ,88, ,97, ,46.9, ,2.7, ,65.6, ,52.2, 
84,Browns Valley,Sierra Foothill,1/21/2015,021,0.04, ,0.00, ,216, ,9.6, ,58.0, ,38.1, ,46.2, ,99, ,67, ,90, ,43.5, ,3.3, ,78.8, ,51.6, 
84,Browns Valley,Sierra Foothill,1/22/2015,022,0.04, ,0.00, ,205, ,10.1, ,57.4, ,39.7, ,47.4, ,99, ,78, ,91, ,44.7, ,3.1, ,75.5, ,51.1, 
84,Browns Valley,Sierra Foothill,1/23/2015,023,0.05, ,0.00, ,255, ,9.6, ,60.5, ,35.6, ,46.9, ,97, ,73, ,88, ,43.5, ,2.5, ,60.7, ,50.4, 
84,Browns Valley,Sierra Foothill,1/24/2015,024,0.02, ,0.00, ,155, ,9.7, ,56.2, ,38.5, ,44.5, ,100, ,78, ,97, ,43.7, ,2.4, ,57.2, ,50.5, 
84,Browns Valley,Sierra Foothill,1/25/2015,025,0.06, ,0.00, ,275, ,9.7, ,63.6, ,35.4, ,47.3, ,99, ,69, ,87, ,43.7, ,2.3, ,56.1, ,50.1, 
84,Browns Valley,Sierra Foothill,1/26/2015,026,0.05, ,0.00, ,280, ,12.1, ,65.5, ,32.0, ,56.4, ,99, ,63, ,78, ,49.6, ,2.6, ,62.2, ,51.2, 
84,Browns Valley,Sierra Foothill,1/27/2015,027,0.02, ,0.00, ,92, ,11.6, ,61.1, ,49.6, ,55.4, ,92, ,67, ,78, ,48.5, ,2.7, ,64.8, ,51.6, 
84,Browns Valley,Sierra Foothill,1/28/2015,028,0.07, ,0.00, ,275, ,9.9, ,66.3, ,43.2, ,54.2, ,85, ,52, ,69, ,44.3, ,3.4, ,82.4, ,51.7, 
84,Browns Valley,Sierra Foothill,1/29/2015,029,0.07, ,0.00, ,282, ,10.3, ,66.9, ,44.0, ,54.4, ,87, ,53, ,72, ,45.4, ,2.6, ,62.5, ,52.1, 
84,Browns Valley,Sierra Foothill,1/30/2015,030,0.09, ,0.00, ,284, ,9.4, ,71.9,Y,43.8, ,57.8, ,88, ,28, ,58, ,43.0, ,3.9, ,93.6, ,52.2, 
84,Browns Valley,Sierra Foothill,1/31/2015,031,0.12, ,0.00, ,306, ,6.3, ,73.1,Y,44.0, ,59.4, ,62, ,21, ,36, ,32.6, ,5.2, ,124.0, ,52.1, 
86,Lindcove,San Joaquin Valley,1/1/2015,001,0.06, ,0.00, ,263, ,5.5, ,55.5, ,27.8, ,38.4, ,98, ,32, ,70, ,29.3, ,2.3, ,54.2, ,62.8,Y
86,Lindcove,San Joaquin Valley,1/2/2015,002,0.05, ,0.00, ,256, ,5.7, ,55.0, ,26.8, ,38.3, ,98, ,41, ,72, ,30.2, ,2.0, ,47.2, ,62.0, 
86,Lindcove,San Joaquin Valley,1/3/2015,003,0.05, ,0.00, ,251, ,6.4, ,55.9, ,28.3, ,39.1, ,99, ,46, ,79, ,33.1, ,1.9, ,46.2, ,61.5, 
86,Lindcove,San Joaquin Valley,1/4/2015,004,0.05, ,0.00, ,224, ,7.3, ,56.5, ,30.6, ,40.8, ,99, ,56, ,84, ,36.5, ,2.3, ,54.4, ,61.6, 
86,Lindcove,San Joaquin Valley,1/5/2015,005,0.05, ,0.00, ,249, ,8.0, ,60.8, ,30.9, ,43.1, ,100, ,55, ,84, ,38.7, ,1.9, ,45.0, ,61.8, 
86,Lindcove,San Joaquin Valley,1/6/2015,006,0.06, ,0.00, ,256, ,9.4, ,68.4, ,34.0, ,48.5, ,100, ,48, ,81, ,42.9, ,2.1, ,49.9, ,62.4,Y
86,Lindcove,San Joaquin Valley,1/7/2015,007,0.06, ,0.00, ,251, ,10.3, ,70.5, ,35.9, ,49.8, ,100, ,51, ,84, ,45.3, ,2.1, ,50.1, ,63.2,Y
86,Lindcove,San Joaquin Valley,1/8/2015,008,0.06, ,0.00, ,73, ,12.3, ,68.3, ,45.8, ,54.2, ,100, ,60, ,86, ,50.1, ,2.0, ,48.6, ,,M
86,Lindcove,San Joaquin Valley,1/9/2015,009,0.03, ,0.00, ,140, ,12.4, ,64.6, ,46.1, ,53.0, ,100, ,67, ,90, ,50.2, ,2.2, ,52.3, ,53.3, 
86,Lindcove,San Joaquin Valley,1/10/2015,010,0.05, ,0.00, ,221, ,12.3, ,67.7, ,44.0, ,54.1, ,100, ,61, ,86, ,50.0, ,2.2, ,51.9, ,54.1, 
86,Lindcove,San Joaquin Valley,1/11/2015,011,0.02, ,0.00, ,128, ,12.8, ,63.1, ,44.7, ,52.9, ,100, ,78, ,94, ,51.2, ,2.0, ,49.0, ,54.9, 
86,Lindcove,San Joaquin Valley,1/12/2015,012,0.00, ,0.01, ,40, ,12.6, ,55.6, ,43.2, ,50.5, ,100, ,97, ,100, ,50.7, ,1.7, ,40.9, ,54.6, 
86,Lindcove,San Joaquin Valley,1/13/2015,013,0.04, ,0.00, ,191, ,12.1, ,62.0, ,42.9, ,51.6, ,100, ,69, ,93, ,49.7, ,2.0, ,47.4, ,55.0, 
86,Lindcove,San Joaquin Valley,1/14/2015,014,0.06, ,0.01, ,257, ,10.3, ,64.8, ,36.3, ,48.1, ,100, ,63, ,90, ,45.3, ,2.1, ,50.8, ,54.5, 
86,Lindcove,San Joaquin Valley,1/15/2015,015,0.04, ,0.01, ,215, ,9.7, ,60.1, ,35.0, ,44.8, ,100, ,70, ,96, ,43.9, ,2.3, ,56.1, ,52.9, 
86,Lindcove,San Joaquin Valley,1/16/2015,016,0.03, ,0.00, ,175, ,10.0, ,56.9, ,37.2, ,46.1, ,100, ,75, ,95, ,44.7, ,2.4, ,58.3, ,53.4, 
86,Lindcove,San Joaquin Valley,1/17/2015,017,0.01, ,0.00, ,107, ,9.5, ,50.9, ,35.2, ,42.9, ,100, ,92, ,100, ,43.1, ,2.1, ,51.3, ,52.7, 
86,Lindcove,San Joaquin Valley,1/18/2015,018,0.02, ,0.00, ,115, ,10.8, ,51.6, ,43.1, ,47.0, ,100, ,91, ,99, ,46.7, ,2.5, ,61.0, ,53.0, 
86,Lindcove,San Joaquin Valley,1/19/2015,019,0.02, ,0.00, ,109, ,10.8, ,54.3, ,44.3, ,47.8, ,100, ,81, ,96, ,46.7, ,2.4, ,58.0, ,53.7, 
86,Lindcove,San Joaquin Valley,1/20/2015,020,0.00, ,0.00, ,45, ,10.6, ,49.0, ,46.3, ,47.5, ,99, ,90, ,95, ,46.1, ,2.2, ,52.1, ,53.5, 
86,Lindcove,San Joaquin Valley,1/21/2015,021,0.01, ,0.00, ,63, ,10.4, ,50.3, ,46.9, ,48.3, ,99, ,85, ,90, ,45.6, ,2.3, ,54.7, ,53.5, 
86,Lindcove,San Joaquin Valley,1/22/2015,022,0.04, ,0.00, ,177, ,9.9, ,55.5, ,39.3, ,47.2, ,100, ,74, ,90, ,44.3, ,2.4, ,57.4, ,53.7, 
86,Lindcove,San Joaquin Valley,1/23/2015,023,0.01, ,0.00, ,92, ,9.0, ,48.5, ,33.2, ,42.2, ,100, ,92, ,99, ,41.8, ,2.0, ,48.2, ,52.9, 
86,Lindcove,San Joaquin Valley,1/24/2015,024,0.02, ,0.01, ,138, ,9.0, ,48.4, ,32.0, ,41.4, ,100, ,96, ,100, ,41.7, ,2.3, ,56.1, ,52.4, 
86,Lindcove,San Joaquin Valley,1/25/2015,025,0.03, ,0.00, ,195, ,9.3, ,59.6, ,36.4, ,43.5, ,100, ,71, ,97, ,42.7, ,2.4, ,56.7, ,52.8, 
86,Lindcove,San Joaquin Valley,1/26/2015,026,0.03, ,0.01, ,129, ,11.1, ,64.6, ,37.5, ,49.3, ,100, ,63, ,93, ,47.3, ,2.6, ,63.5, ,52.5, 
86,Lindcove,San Joaquin Valley,1/27/2015,027,0.05, ,0.05, ,218, ,13.9, ,67.2, ,46.9, ,56.1, ,100, ,67, ,90, ,53.3, ,2.4, ,58.4, ,54.3, 
86,Lindcove,San Joaquin Valley,1/28/2015,028,0.04, ,0.00, ,164, ,12.6, ,62.8, ,42.8, ,52.2, ,100, ,75, ,94, ,50.6, ,1.9, ,45.6, ,54.9, 
86,Lindcove,San Joaquin Valley,1/29/2015,029,0.04, ,0.00, ,193, ,13.7, ,63.2, ,47.6, ,54.3, ,100, ,80, ,96, ,53.0, ,2.1, ,51.3, ,55.6, 
86,Lindcove,San Joaquin Valley,1/30/2015,030,0.02, ,0.00, ,104, ,13.5, ,60.2, ,46.8, ,54.3, ,100, ,80, ,94, ,52.6, ,2.0, ,47.8, ,56.5, 
86,Lindcove,San Joaquin Valley,1/31/2015,031,0.06, ,0.00, ,246, ,12.1, ,66.3, ,43.3, ,53.1, ,100, ,63, ,88, ,49.7, ,2.8, ,67.4, ,56.2, 
87,Meloland,Imperial/Coachella Valley,1/1/2015,001,0.06, ,0.00, ,281, ,5.1, ,55.6, ,26.9, ,39.9, ,91, ,31, ,61, ,27.5, ,2.2, ,53.0, ,52.5, 
87,Meloland,Imperial/Coachella Valley,1/2/2015,002,0.07, ,0.00, ,288, ,5.2, ,62.2, ,27.0, ,43.0, ,90, ,22, ,55, ,28.1, ,3.0, ,73.0, ,51.8, 
87,Meloland,Imperial/Coachella Valley,1/3/2015,003,0.07, ,0.00, ,285, ,5.0, ,62.7, ,30.8, ,44.8, ,78, ,22, ,49, ,27.0, ,2.5, ,59.6, ,51.9, 
87,Meloland,Imperial/Coachella Valley,1/4/2015,004,0.07, ,0.00, ,280, ,6.2, ,64.7, ,30.7, ,47.2, ,89, ,25, ,56, ,32.2, ,2.5, ,59.9, ,51.9, 
87,Meloland,Imperial/Coachella Valley,1/5/2015,005,0.08, ,0.00, ,287, ,6.5, ,73.0, ,36.6, ,51.9, ,76, ,19, ,49, ,33.4, ,2.5, ,61.0, ,52.6, 
87,Meloland,Imperial/Coachella Valley,1/6/2015,006,0.09, ,0.00, ,296, ,6.6, ,79.0, ,36.5, ,54.5, ,79, ,16, ,46, ,34.1, ,2.3, ,55.2, ,53.1, 
87,Meloland,Imperial/Coachella Valley,1/7/2015,007,0.08, ,0.00, ,253, ,7.6, ,80.4, ,39.6, ,57.9, ,73, ,21, ,47, ,37.5, ,2.3, ,54.7, ,53.9, 
87,Meloland,Imperial/Coachella Valley,1/8/2015,008,0.06, ,0.00, ,160, ,9.2, ,77.6, ,48.6, ,60.7, ,78, ,26, ,51, ,42.5, ,2.3, ,54.7, ,55.5, 
87,Meloland,Imperial/Coachella Valley,1/9/2015,009,0.08, ,0.00, ,272, ,9.8, ,78.0, ,44.4, ,59.6, ,82, ,28, ,56, ,44.0, ,2.2, ,52.5, ,55.5, 
87,Meloland,Imperial/Coachella Valley,1/10/2015,010,0.08, ,0.00, ,265, ,12.6, ,75.6, ,49.1, ,60.9, ,84, ,45, ,69, ,50.7, ,3.8, ,90.3, ,56.6, 
87,Meloland,Imperial/Coachella Valley,1/11/2015,011,0.04, ,0.00, ,153, ,12.9, ,68.5, ,48.1, ,58.6, ,93, ,51, ,77, ,51.2, ,2.7, ,65.9, ,57.4, 
87,Meloland,Imperial/Coachella Valley,1/12/2015,012,0.06, ,0.00, ,236, ,13.9,Y,73.2, ,50.1, ,60.9, ,95, ,50, ,76,Y,53.3,Y,2.6, ,61.3, ,58.5, 
87,Meloland,Imperial/Coachella Valley,1/13/2015,013,0.10, ,0.00, ,280, ,10.2, ,73.6, ,47.1, ,57.8, ,95, ,29, ,62, ,44.9, ,4.2, ,100.6, ,58.5, 
87,Meloland,Imperial/Coachella Valley,1/14/2015,014,0.10, ,0.00, ,299, ,7.2, ,72.1, ,40.6, ,55.5, ,70, ,26, ,48, ,36.2, ,3.5, ,84.8, ,57.1, 
87,Meloland,Imperial/Coachella Valley,1/15/2015,015,0.09, ,0.00, ,304, ,7.4, ,74.4, ,40.6, ,55.7, ,74, ,25, ,49, ,36.8, ,2.8, ,68.2, ,56.5, 
87,Meloland,Imperial/Coachella Valley,1/16/2015,016,0.09, ,0.00, ,304, ,7.6, ,76.3, ,41.3, ,56.8, ,71, ,22, ,48, ,37.6, ,2.7, ,65.4, ,56.3, 
87,Meloland,Imperial/Coachella Valley,1/17/2015,017,0.09, ,0.00, ,305, ,7.6, ,78.4, ,40.3, ,56.8, ,75, ,20, ,48, ,37.3, ,2.4, ,57.3, ,56.2, 
87,Meloland,Imperial/Coachella Valley,1/18/2015,018,0.09, ,0.00, ,285, ,7.4, ,79.5, ,39.7, ,56.9, ,74, ,19, ,47, ,36.9, ,2.2, ,53.2, ,56.1, 
87,Meloland,Imperial/Coachella Valley,1/19/2015,019,0.09, ,0.00, ,313, ,7.9, ,82.2, ,42.1, ,58.3, ,76, ,20, ,48, ,38.5, ,2.2, ,54.0, ,56.2, 
87,Meloland,Imperial/Coachella Valley,1/20/2015,020,0.09, ,0.00, ,291, ,8.3, ,78.7, ,42.0, ,59.2, ,75, ,23, ,48, ,39.7, ,2.2, ,52.3, ,56.4, 
87,Meloland,Imperial/Coachella Valley,1/21/2015,021,0.13, ,0.00, ,3, ,6.6, ,71.8, ,32.0, ,59.0, ,73, ,24, ,39, ,33.9, ,4.5, ,107.5, ,57.1, 
87,Meloland,Imperial/Coachella Valley,1/22/2015,022,0.12, ,0.00, ,314, ,4.5, ,71.9, ,40.6, ,56.1, ,55, ,11, ,29, ,24.3, ,4.2, ,101.8, ,56.0, 
87,Meloland,Imperial/Coachella Valley,1/23/2015,023,0.08, ,0.00, ,250, ,4.9, ,68.5, ,36.8, ,50.3, ,65, ,16, ,39, ,26.6, ,2.6, ,62.9, ,54.7, 
87,Meloland,Imperial/Coachella Valley,1/24/2015,024,0.13, ,0.00, ,332, ,5.3, ,77.3, ,35.5, ,55.6, ,66, ,15, ,35, ,28.7, ,4.5, ,109.0, ,54.2, 
87,Meloland,Imperial/Coachella Valley,1/25/2015,025,0.11, ,0.00, ,280, ,6.8, ,79.7, ,40.1, ,60.0, ,65, ,20, ,38, ,34.5, ,3.2, ,76.3, ,54.6, 
87,Meloland,Imperial/Coachella Valley,1/26/2015,026,0.02, ,0.06, ,74, ,13.3, ,66.1, ,53.9,Y,58.4, ,99, ,60, ,79, ,52.1, ,3.6, ,85.8, ,55.9, 
87,Meloland,Imperial/Coachella Valley,1/27/2015,027,0.04, ,0.00, ,189, ,14.7,Y,67.2, ,51.0, ,58.2, ,99, ,71, ,89,Y,55.0,Y,2.9, ,70.5, ,56.9, 
87,Meloland,Imperial/Coachella Valley,1/28/2015,028,0.07, ,0.00, ,228, ,13.6,Y,73.0, ,46.7, ,59.5, ,98, ,51, ,78,Y,52.7,Y,2.9, ,68.9, ,57.3, 
87,Meloland,Imperial/Coachella Valley,1/29/2015,029,0.04, ,0.00, ,131, ,13.7,Y,71.7, ,56.0,Y,62.9, ,84, ,54, ,70,Y,52.9,Y,2.5, ,60.7, ,58.2, 
87,Meloland,Imperial/Coachella Valley,1/30/2015,030,0.06, ,0.06, ,199, ,14.1,Y,69.3, ,52.5, ,60.3, ,98, ,59, ,79,Y,53.7,Y,3.7, ,89.9, ,59.0, 
87,Meloland,Imperial/Coachella Valley,1/31/2015,031,0.08, ,0.00, ,269, ,12.1, ,72.0, ,47.9, ,59.2, ,94, ,47, ,70, ,49.6, ,3.7, ,87.7, ,58.8, 
88,Cuyama,Central Coast Valleys,1/1/2015,001,0.06, ,0.00, ,301, ,3.7, ,60.0, ,,S,32.7,Y,83, ,11, ,59,Y,20.1,Y,4.9, ,117.1, ,41.6, 
88,Cuyama,Central Coast Valleys,1/2/2015,002,0.06,H,0.00, ,301, ,3.9, ,57.6, ,,S,31.5,Y,85,H,15,H,65,Y,21.2,Y,3.8, ,90.6, ,42.1, 
88,Cuyama,Central Coast Valleys,1/3/2015,003,0.06,H,0.00, ,298, ,4.3, ,62.6, ,,S,36.7,H,83,H,17,H,58, ,23.3, ,3.6, ,86.2, ,42.9, 
88,Cuyama,Central Coast Valleys,1/4/2015,004,0.07,R,0.00, ,291, ,5.0, ,68.1, ,,S,40.8, ,86, ,23, ,58, ,27.0, ,4.7, ,112.7, ,44.4, 
88,Cuyama,Central Coast Valleys,1/5/2015,005,0.08, ,0.00, ,299, ,5.7, ,73.5, ,,S,46.9, ,83, ,22, ,53, ,30.5, ,4.5, ,106.9, ,46.3, 
88,Cuyama,Central Coast Valleys,1/6/2015,006,0.06,R,0.00, ,306, ,,M,,S,,M,,M,100,H,28,H,,M,,M,3.6, ,86.5, ,49.3, 
88,Cuyama,Central Coast Valleys,1/7/2015,007,0.08,H,0.00, ,227, ,6.5, ,76.5, ,32.0, ,57.2,H,77,H,17,H,40, ,33.4, ,4.4, ,106.1, ,52.9, 
88,Cuyama,Central Coast Valleys,1/8/2015,008,0.09, ,0.00, ,285, ,7.2, ,75.1, ,39.1, ,54.4, ,76, ,23, ,50, ,36.1, ,4.5, ,107.6, ,51.8, 
88,Cuyama,Central Coast Valleys,1/9/2015,009,0.08, ,0.00, ,271, ,7.9, ,70.5, ,43.0, ,53.9, ,78, ,29, ,56, ,38.5, ,3.5, ,83.1, ,53.3, 
88,Cuyama,Central Coast Valleys,1/10/2015,010,0.03, ,0.04, ,137, ,10.2, ,59.5, ,44.9, ,51.9, ,97, ,56, ,78, ,45.1, ,2.8, ,66.3, ,,M
88,Cuyama,Central Coast Valleys,1/11/2015,011,0.04, ,0.15, ,159, ,11.4,Y,57.6, ,40.0, ,50.1, ,98, ,77, ,92,Y,47.9,Y,3.4, ,82.5, ,,M
88,Cuyama,Central Coast Valleys,1/12/2015,012,0.07, ,0.00, ,297, ,9.0, ,62.1, ,36.2, ,45.7, ,97, ,59, ,87, ,41.9, ,4.0, ,96.9, ,,S
88,Cuyama,Central Coast Valleys,1/13/2015,013,0.06, ,0.00, ,299, ,8.6, ,58.1, ,34.5, ,43.9, ,95, ,67, ,88, ,40.5, ,4.1, ,97.2, ,60.5,R
88,Cuyama,Central Coast Valleys,1/14/2015,014,0.08, ,0.20,H,346,R,7.2, ,66.2, ,32.4, ,45.4, ,95, ,36, ,70, ,36.1, ,4.3, ,103.5, ,53.6,H
88,Cuyama,Central Coast Valleys,1/15/2015,015,0.08, ,0.00, ,349,R,6.4, ,69.7, ,31.7, ,46.1, ,88, ,26, ,61, ,33.3, ,4.7, ,112.3, ,48.5, 
88,Cuyama,Central Coast Valleys,1/16/2015,016,0.09, ,0.00, ,322, ,6.1, ,66.6, ,31.9, ,46.1, ,85, ,28, ,58, ,32.0, ,4.8, ,114.3, ,48.5, 
88,Cuyama,Central Coast Valleys,1/17/2015,017,0.09, ,0.00, ,330, ,7.5, ,75.1, ,34.5, ,50.6, ,84, ,31, ,60, ,37.1, ,4.8, ,115.9, ,49.2, 
88,Cuyama,Central Coast Valleys,1/18/2015,018,0.09, ,0.00, ,310, ,8.8, ,71.9, ,40.3, ,53.1, ,90, ,33, ,64, ,41.3, ,4.2, ,100.3, ,52.2, 
88,Cuyama,Central Coast Valleys,1/19/2015,019,0.09, ,0.00, ,344,R,7.9, ,71.1, ,37.3, ,49.8, ,86, ,30, ,65, ,38.5, ,4.9, ,118.8, ,52.4, 
88,Cuyama,Central Coast Valleys,1/20/2015,020,0.06, ,0.00, ,232, ,8.3, ,64.1, ,38.1, ,47.0, ,97, ,49, ,76, ,39.8, ,5.9, ,142.2, ,52.7, 
88,Cuyama,Central Coast Valleys,1/21/2015,021,0.08, ,0.00, ,341, ,7.7, ,58.3, ,28.9, ,42.5, ,98, ,56, ,83, ,37.8, ,5.5, ,132.7, ,61.1,R
88,Cuyama,Central Coast Valleys,1/22/2015,022,0.09, ,0.00, ,261, ,5.6, ,67.4, ,33.7, ,47.6, ,80, ,24, ,50, ,29.7, ,5.1, ,122.2, ,49.1, 
88,Cuyama,Central Coast Valleys,1/23/2015,023,0.10, ,0.00, ,363,R,4.8, ,69.7, ,31.6, ,46.2, ,75, ,16, ,45, ,26.3, ,5.6, ,133.6, ,49.4, 
88,Cuyama,Central Coast Valleys,1/24/2015,024,0.10, ,0.00, ,372,R,5.4, ,71.1, ,31.4, ,47.6, ,76, ,21, ,48, ,28.9, ,5.2, ,124.1, ,49.7, 
88,Cuyama,Central Coast Valleys,1/25/2015,025,0.13, ,0.00, ,358,R,5.4, ,76.5, ,36.6, ,54.4, ,64, ,19, ,37, ,29.1, ,6.0, ,144.7, ,50.9, 
88,Cuyama,Central Coast Valleys,1/26/2015,026,0.06, ,0.02, ,157, ,8.2, ,69.1, ,41.7, ,55.0, ,87, ,30, ,56, ,39.4, ,4.3, ,102.9, ,55.5,H
88,Cuyama,Central Coast Valleys,1/27/2015,027,0.07, ,0.05, ,287, ,11.2, ,64.2, ,43.9, ,52.0, ,97, ,60, ,85, ,47.6, ,3.0, ,72.4, ,,S
88,Cuyama,Central Coast Valleys,1/28/2015,028,0.03, ,0.00, ,153, ,11.5,Y,59.0, ,43.0, ,50.8, ,97, ,73, ,91,Y,48.1,Y,4.3, ,102.7, ,59.3,Y
88,Cuyama,Central Coast Valleys,1/29/2015,029,0.08, ,0.00, ,267, ,10.2, ,71.4, ,42.5, ,51.7, ,97, ,33, ,78, ,45.0, ,3.8, ,90.1, ,54.7, 
88,Cuyama,Central Coast Valleys,1/30/2015,030,0.07, ,0.00, ,272, ,9.7, ,62.1, ,38.4, ,49.3, ,96, ,59, ,81, ,43.7, ,3.9, ,93.0, ,54.1, 
88,Cuyama,Central Coast Valleys,1/31/2015,031,0.08, ,0.00, ,314, ,8.5, ,62.1, ,35.1, ,46.1, ,93, ,59, ,80, ,40.4, ,4.8, ,115.8, ,51.8, 
90,Alturas,Northeast Plateau,1/1/2015,001,0.03, ,0.00, ,217, ,2.5, ,36.4, ,7.4, ,19.6, ,90, ,33, ,68, ,10.8, ,2.7, ,65.1, ,34.7, 
90,Alturas,Northeast Plateau,1/2/2015,002,0.03, ,0.00, ,215, ,3.2, ,42.7, ,11.4, ,24.0, ,91, ,37, ,74, ,16.9, ,2.3, ,54.3, ,34.1, 
90,Alturas,Northeast Plateau,1/3/2015,003,0.04, ,0.00, ,212, ,4.2, ,50.8, ,16.4, ,29.6, ,93, ,43, ,76, ,23.1, ,2.5, ,59.2, ,33.8, 
90,Alturas,Northeast Plateau,1/4/2015,004,0.03, ,0.00, ,134, ,5.2, ,50.0, ,25.3, ,33.7, ,93, ,51, ,80, ,28.1, ,2.7, ,64.1, ,33.7, 
90,Alturas,Northeast Plateau,1/5/2015,005,0.03, ,0.00, ,159, ,5.3, ,57.2, ,25.6, ,35.8, ,93, ,34, ,74, ,28.4, ,2.5, ,60.7, ,33.8, 
